id,receipt_number,store_name,store_id,ticket_amount,print_time,processing_date,created_at,updated_at,source_file_path,original_filename
433,250728#0039,圆苑,306666,388.00,2025-07-29T01:54:24,2025-07-29,2025-07-29T22:21:32.858496,2025-07-29T22:21:32.858496,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0039.json,250728__HASH__0039.json
434,250728#0040,圆苑,306666,331.00,2025-07-29T01:54:24,2025-07-29,2025-07-29T22:21:32.862040,2025-07-29T22:21:32.862040,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0040.json,250728__HASH__0040.json
435,250728#0041,圆苑,306666,368.00,2025-07-29T01:54:24,2025-07-29,2025-07-29T22:21:32.865386,2025-07-29T22:21:32.865386,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0041.json,250728__HASH__0041.json
436,250728#0042,圆苑,306666,368.00,2025-07-29T01:54:24,2025-07-29,2025-07-29T22:21:32.869783,2025-07-29T22:21:32.869783,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0042.json,250728__HASH__0042.json
437,250728#0043,圆苑,306666,1854.00,2025-07-29T01:54:26,2025-07-29,2025-07-29T22:21:32.873543,2025-07-29T22:21:32.873543,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0043.json,250728__HASH__0043.json
438,250728#0044,圆苑,306666,362.00,2025-07-29T01:54:26,2025-07-29,2025-07-29T22:21:32.877806,2025-07-29T22:21:32.877806,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0044.json,250728__HASH__0044.json
439,250728#0045,圆苑,306666,1848.00,2025-07-29T01:54:26,2025-07-29,2025-07-29T22:21:32.881326,2025-07-29T22:21:32.881326,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0045.json,250728__HASH__0045.json
440,250728#0046,圆苑,306666,486.00,2025-07-29T01:54:26,2025-07-29,2025-07-29T22:21:32.884452,2025-07-29T22:21:32.884452,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0046.json,250728__HASH__0046.json
441,250728#0047,圆苑,306666,1674.00,2025-07-29T01:54:30,2025-07-29,2025-07-29T22:21:32.887553,2025-07-29T22:21:32.887553,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0047.json,250728__HASH__0047.json
442,250728#0048,圆苑,306666,522.00,2025-07-29T01:54:26,2025-07-29,2025-07-29T22:21:32.890787,2025-07-29T22:21:32.890787,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0048.json,250728__HASH__0048.json
443,250728#0049,圆苑,306666,464.00,2025-07-29T01:54:28,2025-07-29,2025-07-29T22:21:32.893263,2025-07-29T22:21:32.893263,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0049.json,250728__HASH__0049.json
444,250728#0050,圆苑,306666,1025.00,2025-07-29T01:54:28,2025-07-29,2025-07-29T22:21:32.895617,2025-07-29T22:21:32.895617,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0050.json,250728__HASH__0050.json
445,250728#0051,圆苑,306666,688.00,2025-07-29T01:54:28,2025-07-29,2025-07-29T22:21:32.898444,2025-07-29T22:21:32.898444,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0051.json,250728__HASH__0051.json
446,250728#0052,圆苑,306666,368.00,2025-07-29T01:54:28,2025-07-29,2025-07-29T22:21:32.902120,2025-07-29T22:21:32.902120,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0052.json,250728__HASH__0052.json
447,250728#0053,圆苑,306666,2262.00,2025-07-29T01:54:28,2025-07-29,2025-07-29T22:21:32.905949,2025-07-29T22:21:32.905949,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0053.json,250728__HASH__0053.json
448,250728#0054,圆苑,306666,2336.00,2025-07-29T01:54:28,2025-07-29,2025-07-29T22:21:32.909065,2025-07-29T22:21:32.909065,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0054.json,250728__HASH__0054.json
449,250728#0055,圆苑,306666,628.00,2025-07-29T01:54:28,2025-07-29,2025-07-29T22:21:32.911758,2025-07-29T22:21:32.911758,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0055.json,250728__HASH__0055.json
450,250728#0056,圆苑,306666,215.00,2025-07-29T01:54:28,2025-07-29,2025-07-29T22:21:32.914509,2025-07-29T22:21:32.914509,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0056.json,250728__HASH__0056.json
451,250728#0057,圆苑,306666,1136.00,2025-07-29T01:54:28,2025-07-29,2025-07-29T22:21:32.916572,2025-07-29T22:21:32.916572,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0057.json,250728__HASH__0057.json
452,250728#0058,圆苑,306666,430.00,2025-07-29T01:54:28,2025-07-29,2025-07-29T22:21:32.918803,2025-07-29T22:21:32.918803,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0058.json,250728__HASH__0058.json
453,250728#0059,圆苑,306666,300.00,2025-07-29T01:54:30,2025-07-29,2025-07-29T22:21:32.921018,2025-07-29T22:21:32.921018,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0059.json,250728__HASH__0059.json
454,250728#0060,圆苑,306666,356.00,2025-07-29T01:54:30,2025-07-29,2025-07-29T22:21:32.923406,2025-07-29T22:21:32.923406,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0060.json,250728__HASH__0060.json
455,250728#0061,圆苑,306666,736.00,2025-07-29T01:54:30,2025-07-29,2025-07-29T22:21:32.925989,2025-07-29T22:21:32.925989,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0061.json,250728__HASH__0061.json
456,250728#0062,圆苑,306666,3174.00,2025-07-29T01:54:30,2025-07-29,2025-07-29T22:21:32.928487,2025-07-29T22:21:32.928487,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0062.json,250728__HASH__0062.json
457,250728#0063,圆苑,306666,2466.00,2025-07-29T01:54:32,2025-07-29,2025-07-29T22:21:32.930383,2025-07-29T22:21:32.930383,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0063.json,250728__HASH__0063.json
458,250728#0064,圆苑,306666,2731.00,2025-07-29T01:54:32,2025-07-29,2025-07-29T22:21:32.932207,2025-07-29T22:21:32.932207,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0064.json,250728__HASH__0064.json
459,250728#91010001,圆苑,306666,635.00,2025-07-29T01:54:16,2025-07-29,2025-07-29T22:21:32.934087,2025-07-29T22:21:32.934087,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__91010001.json,250728__HASH__91010001.json
460,250728#91010005,圆苑,306666,688.00,2025-07-29T01:54:20,2025-07-29,2025-07-29T22:21:32.935993,2025-07-29T22:21:32.935993,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__91010005.json,250728__HASH__91010005.json
461,250728#91010045,圆苑,306666,1848.00,2025-07-29T01:54:26,2025-07-29,2025-07-29T22:21:32.938023,2025-07-29T22:21:32.938023,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__91010045.json,250728__HASH__91010045.json
462,250728#91010062,圆苑,306666,3174.00,2025-07-29T06:31:44,2025-07-29,2025-07-29T22:21:32.940915,2025-07-29T22:21:32.940915,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__91010062.json,250728__HASH__91010062.json
463,25072900001,NICOLE&NATHAN,307857,200.00,2025-07-29T03:19:40,2025-07-29,2025-07-29T22:21:32.943259,2025-07-29T22:21:32.943259,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072900001.json,25072900001.json
464,25072900002,NICOLE&NATHAN,307857,400.00,2025-07-29T03:24:48,2025-07-29,2025-07-29T22:21:32.945427,2025-07-29T22:21:32.945427,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072900002.json,25072900002.json
465,25072900003,NICOLE&NATHAN,307857,200.00,2025-07-29T03:25:02,2025-07-29,2025-07-29T22:21:32.947721,2025-07-29T22:21:32.947721,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072900003.json,25072900003.json
466,25072900004,NICOLE&NATHAN,307857,180.00,2025-07-29T03:40:02,2025-07-29,2025-07-29T22:21:32.950168,2025-07-29T22:21:32.950168,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072900004.json,25072900004.json
467,25072900005,NICOLE&NATHAN,307857,-900.00,2025-07-29T03:41:42,2025-07-29,2025-07-29T22:21:32.952716,2025-07-29T22:21:32.952716,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072900005.json,25072900005.json
468,25072900006,NICOLE&NATHAN,307857,1800.00,2025-07-29T03:46:12,2025-07-29,2025-07-29T22:21:32.956381,2025-07-29T22:21:32.956381,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072900006.json,25072900006.json
469,25072900007,NICOLE&NATHAN,307857,-900.00,2025-07-29T03:48:22,2025-07-29,2025-07-29T22:21:32.959756,2025-07-29T22:21:32.959756,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072900007.json,25072900007.json
470,25072900008,NICOLE&NATHAN,307857,-100.00,2025-07-29T03:52:44,2025-07-29,2025-07-29T22:21:32.962468,2025-07-29T22:21:32.962468,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072900008.json,25072900008.json
471,25072900010,NICOLE&NATHAN,307857,600.00,2025-07-29T03:55:10,2025-07-29,2025-07-29T22:21:32.965377,2025-07-29T22:21:32.965377,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072900010.json,25072900010.json
472,25072900012,NICOLE&NATHAN,307857,30.00,2025-07-29T04:15:02,2025-07-29,2025-07-29T22:21:32.967838,2025-07-29T22:21:32.967838,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072900012.json,25072900012.json
473,25072900015,NICOLE&NATHAN,307857,160.00,2025-07-29T04:22:14,2025-07-29,2025-07-29T22:21:32.970088,2025-07-29T22:21:32.970088,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072900015.json,25072900015.json
474,25072900016,NICOLE&NATHAN,307857,200.00,2025-07-29T04:22:32,2025-07-29,2025-07-29T22:21:32.972722,2025-07-29T22:21:32.972722,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072900016.json,25072900016.json
475,25072900017,NICOLE&NATHAN,307857,230.00,2025-07-29T04:32:12,2025-07-29,2025-07-29T22:21:32.975676,2025-07-29T22:21:32.975676,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072900017.json,25072900017.json
476,25072900018,NICOLE&NATHAN,307857,200.00,2025-07-29T04:37:56,2025-07-29,2025-07-29T22:21:32.978295,2025-07-29T22:21:32.978295,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072900018.json,25072900018.json
477,25072900019,NICOLE&NATHAN,307857,200.00,2025-07-29T04:42:28,2025-07-29,2025-07-29T22:21:32.980625,2025-07-29T22:21:32.980625,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072900019.json,25072900019.json
478,25072900020,NICOLE&NATHAN,307857,230.00,2025-07-29T04:59:00,2025-07-29,2025-07-29T22:21:32.982743,2025-07-29T22:21:32.982743,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072900020.json,25072900020.json
479,25072900021,NICOLE&NATHAN,307857,170.00,2025-07-29T05:24:48,2025-07-29,2025-07-29T22:21:32.984878,2025-07-29T22:21:32.984878,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072900021.json,25072900021.json
480,25072900022,NICOLE&NATHAN,307857,150.00,2025-07-29T05:26:56,2025-07-29,2025-07-29T22:21:32.986914,2025-07-29T22:21:32.986914,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072900022.json,25072900022.json
481,25072900023,NICOLE&NATHAN,307857,200.00,2025-07-29T05:53:42,2025-07-29,2025-07-29T22:21:32.989415,2025-07-29T22:21:32.989415,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072900023.json,25072900023.json
482,25072900024,NICOLE&NATHAN,307857,60.00,2025-07-29T06:32:00,2025-07-29,2025-07-29T22:21:32.992562,2025-07-29T22:21:32.992562,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072900024.json,25072900024.json
483,25072900026,NICOLE&NATHAN,307857,200.00,2025-07-29T07:58:00,2025-07-29,2025-07-29T22:21:32.995098,2025-07-29T22:21:32.995098,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072900026.json,25072900026.json
484,25072998010031917270,宜百利,307982,12.90,2025-07-29T09:03:28,2025-07-29,2025-07-29T22:21:32.997548,2025-07-29T22:21:32.997548,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072998010031917270.json,25072998010031917270.json
485,25072998010201811250,宜百利,307982,29.70,2025-07-29T03:20:44,2025-07-29,2025-07-29T22:21:32.999861,2025-07-29T22:21:32.999861,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072998010201811250.json,25072998010201811250.json
486,25072998010212313027,宜百利,307982,34.60,2025-07-29T05:21:42,2025-07-29,2025-07-29T22:21:33.001953,2025-07-29T22:21:33.001953,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072998010212313027.json,25072998010212313027.json
487,25072998011220415128,宜百利,307982,5.80,2025-07-29T07:22:24,2025-07-29,2025-07-29T22:21:33.003866,2025-07-29T22:21:33.003866,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072998011220415128.json,25072998011220415128.json
488,25072998011284313548,宜百利,307982,29.90,2025-07-29T05:29:14,2025-07-29,2025-07-29T22:21:33.005930,2025-07-29T22:21:33.005930,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072998011284313548.json,25072998011284313548.json
489,25072998012020411935,宜百利,307982,238.90,2025-07-29T03:02:14,2025-07-29,2025-07-29T22:21:33.008893,2025-07-29T22:21:33.008893,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072998012020411935.json,25072998012020411935.json
490,25072998012093614285,宜百利,307982,23.90,2025-07-29T06:09:52,2025-07-29,2025-07-29T22:21:33.011207,2025-07-29T22:21:33.011207,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072998012093614285.json,25072998012093614285.json
491,25072998012105015125,宜百利,307982,19.90,2025-07-29T07:10:58,2025-07-29,2025-07-29T22:21:33.013655,2025-07-29T22:21:33.013655,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072998012105015125.json,25072998012105015125.json
492,25072998012231516958,宜百利,307982,18.80,2025-07-29T08:23:52,2025-07-29,2025-07-29T22:21:33.015595,2025-07-29T22:21:33.015595,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072998012231516958.json,25072998012231516958.json
493,25072998012233515464,宜百利,307982,5.00,2025-07-29T07:23:42,2025-07-29,2025-07-29T22:21:33.017620,2025-07-29T22:21:33.017620,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072998012233515464.json,25072998012233515464.json
494,25072998012392211631,宜百利,307982,49.90,2025-07-29T03:39:42,2025-07-29,2025-07-29T22:21:33.019833,2025-07-29T22:21:33.019833,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072998012392211631.json,25072998012392211631.json
495,25072998012413613759,宜百利,307982,59.00,2025-07-29T05:42:16,2025-07-29,2025-07-29T22:21:33.021737,2025-07-29T22:21:33.021737,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072998012413613759.json,25072998012413613759.json
496,25072998012595413738,宜百利,307982,29.00,2025-07-29T06:00:10,2025-07-29,2025-07-29T22:21:33.024311,2025-07-29T22:21:33.024311,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072998012595413738.json,25072998012595413738.json
497,25072998013230312346,宜百利,307982,108.00,2025-07-29T04:23:20,2025-07-29,2025-07-29T22:21:33.026670,2025-07-29T22:21:33.026670,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072998013230312346.json,25072998013230312346.json
498,25072998013280214820,宜百利,307982,45.00,2025-07-29T06:28:14,2025-07-29,2025-07-29T22:21:33.028735,2025-07-29T22:21:33.028735,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072998013280214820.json,25072998013280214820.json
499,25072998013471214125,宜百利,307982,104.00,2025-07-29T06:47:38,2025-07-29,2025-07-29T22:21:33.030772,2025-07-29T22:21:33.030772,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072998013471214125.json,25072998013471214125.json
500,25072998013521614355,宜百利,307982,11.80,2025-07-29T06:52:26,2025-07-29,2025-07-29T22:21:33.032725,2025-07-29T22:21:33.032725,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072998013521614355.json,25072998013521614355.json
501,25072998013524212980,宜百利,307982,30.70,2025-07-29T04:52:54,2025-07-29,2025-07-29T22:21:33.034827,2025-07-29T22:21:33.034827,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072998013524212980.json,25072998013524212980.json
502,25072998014084013045,宜百利,307982,19.90,2025-07-29T05:08:48,2025-07-29,2025-07-29T22:21:33.036889,2025-07-29T22:21:33.036889,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072998014084013045.json,25072998014084013045.json
503,25072998014103214565,宜百利,307982,25.00,2025-07-29T06:10:46,2025-07-29,2025-07-29T22:21:33.038895,2025-07-29T22:21:33.038895,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072998014103214565.json,25072998014103214565.json
504,25072998014163713996,宜百利,307982,12.90,2025-07-29T05:17:12,2025-07-29,2025-07-29T22:21:33.041679,2025-07-29T22:21:33.041679,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072998014163713996.json,25072998014163713996.json
505,25072998014443311743,宜百利,307982,13.90,2025-07-29T03:44:44,2025-07-29,2025-07-29T22:21:33.044009,2025-07-29T22:21:33.044009,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072998014443311743.json,25072998014443311743.json
506,25072998015042815186,宜百利,307982,189.00,2025-07-29T07:04:38,2025-07-29,2025-07-29T22:21:33.046029,2025-07-29T22:21:33.046029,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072998015042815186.json,25072998015042815186.json
507,25072998015045717927,宜百利,307982,9.90,2025-07-29T09:05:06,2025-07-29,2025-07-29T22:21:33.047982,2025-07-29T22:21:33.047982,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072998015045717927.json,25072998015045717927.json
508,25072998015110614290,宜百利,307982,19.90,2025-07-29T06:11:16,2025-07-29,2025-07-29T22:21:33.049824,2025-07-29T22:21:33.049824,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072998015110614290.json,25072998015110614290.json
509,25072998015272412396,宜百利,307982,44.90,2025-07-29T04:27:38,2025-07-29,2025-07-29T22:21:33.051976,2025-07-29T22:21:33.051976,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072998015272412396.json,25072998015272412396.json
510,25072998015572112067,宜百利,307982,79.00,2025-07-29T04:57:34,2025-07-29,2025-07-29T22:21:33.054012,2025-07-29T22:21:33.054012,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072998015572112067.json,25072998015572112067.json
511,25072998015580412576,宜百利,307982,45.00,2025-07-29T04:58:26,2025-07-29,2025-07-29T22:21:33.056775,2025-07-29T22:21:33.056775,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072998015580412576.json,25072998015580412576.json
512,25072998016150315486,宜百利,307982,54.00,2025-07-29T07:15:48,2025-07-29,2025-07-29T22:21:33.059191,2025-07-29T22:21:33.059191,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072998016150315486.json,25072998016150315486.json
513,25072998016224415442,宜百利,307982,92.80,2025-07-29T07:22:56,2025-07-29,2025-07-29T22:21:33.061455,2025-07-29T22:21:33.061455,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072998016224415442.json,25072998016224415442.json
514,25072998016235315710,宜百利,307982,9.90,2025-07-29T07:24:08,2025-07-29,2025-07-29T22:21:33.067828,2025-07-29T22:21:33.067828,C:\Point Detection\worker\data\converted_tz\2025-07-29\25072998016235315710.json,25072998016235315710.json
